time,ctrlCorrection0,ctrlCorrection1,ctrlCorrection2,ctrlCorrection3,ctrlDisturbance0,ctrlDisturbance1,ctrlDisturbance2,ctrlDisturbance3,ctrlGround0,ctrlGround1,ctrlGround2,ctrlGround3,ctrlOutput0,ctrlOutput1,ctrlOutput2,ctrlOutput3,ctrlOutput4,ctrlOutput5,ctrlOutputKalman0,ctrlOutputKalman1,ctrlOutputKalman2,ctrlOutputKalman3,ctrlOutputKalman4,ctrlOutputKalman5,ctrlOutputLuenburger0,ctrlOutputLuenburger1,ctrlOutputLuenburger2,ctrlOutputLuenburger3,ctrlOutputLuenburger4,ctrlOutputLuenburger5,ctrlOutputOffset0,ctrlOutputOffset1,ctrlOutputOffset2,ctrlOutputOffset3,ctrlOutputOffset4,ctrlOutputOffset5,ctrlOutputRaw0,ctrlOutputRaw1,ctrlOutputRaw2,ctrlOutputRaw3,ctrlOutputRaw4,ctrlOutputRaw5,ctrlReference0,ctrlReference1,ctrlReference2,ctrlReference3,ctrlReference4,ctrlReference5,ctrlStateIntegral0,ctrlStateIntegral1,ctrlStateIntegral2,ctrlStateIntegral3,ctrlStateIntegral4,ctrlStateIntegral5,ctrlStateKalman0,ctrlStateKalman1,ctrlStateKalman2,ctrlStateKalman3,ctrlStateKalman4,ctrlStateKalman5,ctrlStateKalman6,ctrlStateKalman7,ctrlStateKalman8,ctrlStateKalman9,ctrlStateKalman10,ctrlStateKalman11,ctrlStateKalman12,ctrlStateKalman13,ctrlStateKalman14,ctrlStateKalman15,ctrlStateKalman16,ctrlStateKalman17,ctrlStateKalman18,ctrlStateKalman19,ctrlStateKalman20,ctrlStateLuenburger0,ctrlStateLuenburger1,ctrlStateLuenburger2,ctrlStateLuenburger3,ctrlStateLuenburger4,ctrlStateLuenburger5,ctrlStateLuenburger6,ctrlStateLuenburger7,ctrlStateLuenburger8,ctrlStateLuenburger9,ctrlStateLuenburger10,ctrlStateLuenburger11,ctrlStateLuenburger12,ctrlStateLuenburger13,ctrlStateLuenburger14,ctrlStateLuenburger15,ctrlStateLuenburger16,ctrlStateLuenburger17,ctrlStateLuenburger18,ctrlStateLuenburger19,ctrlStateLuenburger20,ctrlcommand0,ctrlcommand1,ctrlcommand2,ctrlcommand3,inletRead0,inletRead1,inletRead2,inletRead3,inletTime0,inletTime1,inletTime2,inletTime3,inletWrite0,inletWrite1,inletWrite2,inletWrite3,
75.307,-0.901614,-3.77258,12.2777,-7.60348,0.438807,0.531602,0.152367,-1.12278,230,230,180,200,115.129,-6.5788,0,0,-151.313,0,116.849,-7.03061,0,0,-153.433,0,119.401,4.43066,0,0,-159.328,0,-2016.4,-1759.83,0,0,-1062.48,0,-1901.27,-1766.41,0,0,-1213.79,0,134.866,0,0,0,-124.997,0,-87.827,-20.7232,0,0,108.221,0,115.231,-6.59156,0,0,-151.446,0,37.1756,0.280109,3.82923,1.4852,-80.6275,39.6227,-43.4519,37.1756,0.365761,3.82923,1.49403,-80.6275,-5.9811,39.6227,4.56214,124.002,4.45892,0,0,-153.462,0,39.336,0.704487,19.8152,1.92431,-83.319,24.1678,-43.983,39.336,0.795117,19.8152,1.96997,-83.319,-5.76574,24.1678,3.80109,0.97225,1.82206,-6.26254,3.14912,229.119,227.856,182.411,196.928,1053,1053,1053.03,1053.03,230.071,228.049,186.015,195.546,
75.403,-0.89159,-3.7625,12.2835,-7.62945,0.501219,0.50415,0.293013,-1.29838,230,230,180,200,118.418,-6.5788,0,0,-144.734,0,118.949,-6.20864,0,0,-147.101,0,124.002,4.45892,0,0,-153.462,0,-2016.4,-1759.83,0,0,-1062.48,0,-1897.99,-1766.41,0,0,-1207.21,0,134.866,0,0,0,-124.997,0,-89.4717,-21.3811,0,0,106.248,0,118.445,-6.54137,0,0,-144.893,0,30.714,0.265902,5.50203,1.28608,-67.4983,31.2823,-36.7843,30.714,0.336667,5.50203,1.29876,-67.4983,-4.97575,31.2823,3.71534,127.205,5.23974,0,0,-148.031,0,34.5897,0.741236,20.4128,1.70396,-69.3024,14.2999,-34.7127,34.5897,0.82093,20.4128,1.75099,-69.3024,-4.64051,14.2999,2.81443,1.0292,1.5962,-4.95543,2.03025,229.119,227.225,184.936,196.297,1053.1,1053.1,1053.13,1053.13,230.138,227.834,187.328,194.401,
75.5,-0.88091,-3.75525,12.293,-7.65682,0.53399,0.362411,0.472123,-1.36852,230,230,180,200,121.708,-3.2894,0,0,-138.155,0,121.516,-5.99117,0,0,-141.215,0,127.205,5.23974,0,0,-148.031,0,-2016.4,-1759.83,0,0,-1062.48,0,-1894.7,-1763.12,0,0,-1200.63,0,134.866,0,0,0,-124.997,0,-90.7875,-21.7101,0,0,104.932,0,121.669,-3.45478,0,0,-138.351,0,25.91,0.322167,9.04328,1.18146,-56.8935,21.9403,-30.9835,25.91,0.381864,9.04328,1.2023,-56.8935,-4.09596,21.9403,2.88526,129.918,6.39655,0,0,-143.354,0,32.698,0.810822,18.9777,1.4864,-57.0571,5.38141,-24.3591,32.698,0.886158,18.9777,1.53012,-57.0571,-3.62,5.38141,1.90429,0.992925,1.22619,-3.65241,1.18046,229.119,227.856,184.936,195.035,1053.2,1053.2,1053.22,1053.22,230.112,227.471,188.641,193.524,
75.604,-0.870816,-3.74981,12.3031,-7.68244,0.504694,0.271931,0.504621,-1.28125,230,230,180,200,124.997,-2.27374e-013,0,0,-134.866,0,124.26,-2.55045,0,0,-135.253,0,129.918,6.39655,0,0,-143.354,0,-2016.4,-1759.83,0,0,-1062.48,0,-1891.41,-1759.83,0,0,-1197.34,0,134.866,0,0,0,-124.997,0,-91.7743,-21.7101,0,0,103.945,0,124.935,-0.170449,0,0,-134.883,0,23.2578,0.332899,5.91516,0.92003,-44.4279,15.2549,-21.1701,23.2578,0.386485,5.91516,0.933659,-44.4279,-3.11719,15.2549,2.10467,132.519,7.64786,0,0,-139.868,0,30.7886,0.787297,12.8586,1.15179,-43.9309,0.283742,-13.1424,30.7886,0.858234,12.8586,1.18141,-43.9309,-2.6242,0.283742,1.17382,0.816621,0.867821,-2.62775,0.751821,230.381,227.225,186.83,193.773,1053.3,1053.3,1053.33,1053.33,229.946,227.118,189.675,193.069,
75.697,-0.861203,-3.74665,12.3149,-7.70709,0.480656,0.157974,0.59386,-1.23249,230,230,180,200,128.287,3.2894,0,0,-131.576,0,127.261,0.421066,0,0,-132.766,0,132.519,7.64786,0,0,-139.868,0,-2016.4,-1759.83,0,0,-1062.48,0,-1888.12,-1756.54,0,0,-1194.05,0,134.866,0,0,0,-124.997,0,-92.4322,-21.3811,0,0,103.287,0,128.2,3.10003,0,0,-131.648,0,17.2541,0.220729,3.96973,0.686878,-34.062,12.8381,-16.8079,17.2541,0.260483,3.96973,0.696025,-34.062,-2.42439,12.8381,1.68384,135.004,8.52763,0,0,-137.513,0,25.8279,0.644124,7.27846,0.825708,-32.3752,-0.731115,-6.54735,25.8279,0.703632,7.27846,0.842478,-32.3752,-1.87001,-0.731115,0.768933,0.595545,0.506912,-1.74253,0.515349,229.119,225.963,188.723,193.773,1053.4,1053.4,1053.43,1053.43,229.734,226.76,190.572,192.808,
75.833,-0.849988,-3.74382,12.3273,-7.73353,0.560742,0.141583,0.619454,-1.32178,230,230,180,200,128.287,3.2894,0,0,-128.287,0,129.925,3.497,0,0,-129.968,0,135.004,8.52763,0,0,-137.513,0,-2016.4,-1759.83,0,0,-1062.48,0,-1888.12,-1756.54,0,0,-1190.76,0,134.866,0,0,0,-124.997,0,-93.0901,-21.0522,0,0,102.958,0,128.389,3.31898,0,0,-128.395,0,8.96651,-0.0250818,-0.384304,0.367553,-23.1237,14.5415,-14.1572,8.96651,-0.00442298,-0.384304,0.366667,-23.1237,-1.82077,14.5415,1.49679,136.686,8.76647,0,0,-135.679,0,20.3523,0.459618,1.28117,0.4995,-21.7903,0.156829,-1.43799,20.3523,0.50651,1.28117,0.502451,-21.7903,-1.23253,0.156829,0.511678,0.609495,0.351554,-1.14782,0.0784717,229.119,227.856,189.354,193.773,1053.5,1053.5,1053.53,1053.53,229.76,226.608,191.18,192.345,
75.928,-0.842848,-3.74291,12.3425,-7.75669,0.357002,0.0453618,0.755658,-1.15802,230,230,180,200,134.866,6.5788,0,0,-128.287,0,129.285,3.28055,0,0,-126.979,0,136.686,8.76647,0,0,-135.679,0,-2016.4,-1759.83,0,0,-1062.48,0,-1881.54,-1753.25,0,0,-1190.76,0,134.866,0,0,0,-124.997,0,-93.0901,-20.3943,0,0,102.629,0,134.484,6.32661,0,0,-128.208,0,14.3615,0.156577,-3.01032,0.32361,-20.3842,9.033,-6.02268,14.3615,0.189666,-3.01032,0.316674,-20.3842,-1.42638,9.033,1.02508,138.419,8.72803,0,0,-134.611,0,20.2032,0.474564,-1.36916,0.359476,-16.0535,-2.78054,4.14971,20.2032,0.521112,-1.36916,0.356322,-16.0535,-0.772084,-2.78054,0.14355,0.241107,0.0485203,-0.44859,0.126988,229.119,227.225,188.723,192.51,1053.6,1053.7,1053.63,1053.63,229.398,226.306,191.894,192.37,
76.03,-0.835532,-3.74403,12.3554,-7.77589,0.365818,-0.0556618,0.649664,-0.95982,230,230,180,200,134.866,9.86821,0,0,-128.287,0,135.921,6.02558,0,0,-127.606,0,138.419,8.72803,0,0,-134.611,0,-2016.4,-1759.83,0,0,-1062.48,0,-1881.54,-1749.96,0,0,-1190.76,0,134.866,0,0,0,-124.997,0,-93.0901,-19.4075,0,0,102.3,0,134.921,9.61422,0,0,-128.216,0,0.897905,-0.130707,-0.990404,0.109912,-9.57389,9.66639,-8.67599,0.897905,-0.128639,-0.990404,0.107631,-9.57389,-0.874178,9.66639,0.860566,139.926,8.82198,0,0,-134.175,0,9.86123,0.175247,-4.22301,0.0729542,-6.17288,0.534664,3.68835,9.86123,0.197967,-4.22301,0.0632244,-6.17288,-0.304114,0.534664,0.114474,0.0278047,-0.244971,-0.166743,0.410434,229.119,225.963,189.985,192.51,1053.8,1053.8,1053.72,1053.72,229.192,226.011,192.189,192.635,
76.126,-0.82754,-3.74809,12.3702,-7.79453,0.399577,-0.203378,0.736189,-0.932389,230,230,180,200,134.866,13.1576,0,0,-124.997,0,135.01,9.51518,0,0,-127.349,0,139.926,8.82198,0,0,-134.175,0,-2016.4,-1759.83,0,0,-1062.48,0,-1881.54,-1746.67,0,0,-1187.47,0,134.866,0,0,0,-124.997,0,-93.0901,-18.0917,0,0,102.3,0,134.846,12.9273,0,0,-125.14,0,-5.48053,-0.33517,-2.45947,-0.027363,-5.61802,13.558,-11.0985,-5.48053,-0.347797,-2.45947,-0.0330296,-5.61802,-0.771443,13.558,1.0255,140.165,9.0579,0,0,-133.277,0,7.15805,-0.0200018,-11.5311,-0.178253,-1.45201,5.82507,5.70604,7.15805,-0.00350961,-11.5311,-0.204821,-1.45201,-0.132759,5.82507,0.274098,-0.0221203,-0.580616,0.180048,0.494633,229.119,225.963,191.879,192.51,1053.8,1053.8,1053.83,1053.83,229.15,225.671,192.55,192.7,
76.227,-0.822347,-3.75425,12.3864,-7.80985,0.259673,-0.307701,0.813941,-0.765913,230,230,180,200,138.155,16.447,0,0,-124.997,0,134.298,12.6813,0,0,-124.03,0,140.165,9.0579,0,0,-133.277,0,-2016.4,-1759.83,0,0,-1062.48,0,-1878.25,-1743.38,0,0,-1187.47,0,134.866,0,0,0,-124.997,0,-92.7612,-16.447,0,0,102.3,0,137.884,16.1725,0,0,-124.931,0,0.565028,-0.285567,-11.6263,-0.205646,-3.4467,14.508,-2.88167,0.565028,-0.284265,-11.6263,-0.232433,-3.4467,-0.553224,14.508,0.920986,140.498,8.90604,0,0,-132.695,0,10.31,-0.0909775,-22.3517,-0.451292,2.6818,9.35993,12.9918,10.31,-0.0672233,-22.3517,-0.50279,2.6818,0.11728,9.35993,0.275564,-0.30864,-0.906578,0.556262,0.801286,229.119,225.332,191.248,192.51,1054,1054,1053.93,1053.93,228.869,225.339,192.943,192.991,
76.308,-0.815508,-3.76101,12.3999,-7.82342,0.341938,-0.338136,0.674356,-0.678158,230,230,180,200,134.866,16.447,0,0,-124.997,0,137.94,15.0098,0,0,-124.643,0,140.498,8.90604,0,0,-132.695,0,-2016.4,-1759.83,0,0,-1062.48,0,-1881.54,-1743.38,0,0,-1187.47,0,134.866,0,0,0,-124.997,0,-92.7612,-14.8023,0,0,102.3,0,135.066,16.3643,0,0,-124.95,0,-8.74518,-0.592171,-15.3319,-0.479733,4.691,19.3861,-4.05418,-8.74518,-0.61232,-15.3319,-0.515058,4.691,-0.227887,19.3861,1.02571,140.716,7.70112,0,0,-132.867,0,5.25826,-0.343758,-29.3812,-0.736581,8.90571,15.2172,14.164,5.25826,-0.331643,-29.3812,-0.804276,8.90571,0.347824,15.2172,0.445127,-0.296125,-0.957745,0.437663,0.963431,229.119,225.332,191.248,192.51,1054,1054,1054.03,1054.03,228.888,225.281,192.838,193.14,
76.399,-0.811337,-3.77064,12.4154,-7.83341,0.20855,-0.481608,0.772745,-0.499687,230,230,180,200,138.155,19.7364,0,0,-124.997,0,134.191,14.8311,0,0,-124.545,0,140.716,7.70112,0,0,-132.867,0,-2016.4,-1759.83,0,0,-1062.48,0,-1878.25,-1740.09,0,0,-1187.47,0,134.866,0,0,0,-124.997,0,-92.4322,-12.8287,0,0,102.3,0,137.868,19.3873,0,0,-124.961,0,-4.49804,-0.474634,-15.2015,-0.388182,1.38087,18.3186,-3.11717,-4.49804,-0.484997,-15.2015,-0.423206,1.38087,-0.367401,18.3186,1.03437,140.775,6.32297,0,0,-133.12,0,7.52091,-0.346355,-32.432,-0.770096,7.75787,17.1533,15.2788,7.52091,-0.329026,-32.432,-0.844819,7.75787,0.25609,17.1533,0.561959,-0.5244,-1.2065,0.587596,1.34546,229.119,226.594,191.879,192.51,1054.1,1054.1,1054.13,1054.13,228.664,225.023,193.003,193.512,
76.489,-0.807664,-3.77935,12.4312,-7.84419,0.183639,-0.435574,0.790927,-0.538991,230,230,180,200,138.155,16.447,0,0,-124.997,0,137.418,17.8672,0,0,-124.65,0,140.775,6.32297,0,0,-133.12,0,-2016.4,-1759.83,0,0,-1062.48,0,-1878.25,-1743.38,0,0,-1187.47,0,134.866,0,0,0,-124.997,0,-92.1033,-11.184,0,0,102.3,0,138.114,16.5365,0,0,-124.984,0,-5.8637,-0.668877,-23.6631,-0.634012,4.60659,24.9203,-1.25711,-5.8637,-0.682387,-23.6631,-0.688532,4.60659,-0.311148,24.9203,1.3012,141.059,4.4123,0,0,-133.474,0,4.24261,-0.552735,-38.5697,-0.983339,11.2836,23.0435,15.5262,4.24261,-0.54296,-38.5697,-1.0722,11.2836,0.323504,23.0435,0.80613,-0.590192,-1.18892,0.64657,1.33981,228.487,225.332,191.879,193.773,1054.2,1054.2,1054.22,1054.22,228.602,225.032,193.078,193.496,
76.599,-0.802546,-3.78927,12.4448,-7.85301,0.255896,-0.496014,0.681402,-0.441284,230,230,180,200,134.866,16.447,0,0,-124.997,0,137.528,14.1702,0,0,-124.859,0,141.059,4.4123,0,0,-133.474,0,-2016.4,-1759.83,0,0,-1062.48,0,-1881.54,-1743.38,0,0,-1187.47,0,134.866,0,0,0,-124.997,0,-92.1033,-9.53927,0,0,102.3,0,135.033,16.3072,0,0,-124.963,0,-13.1586,-0.758206,-17.4788,-0.59178,7.1578,23.4796,-6.00079,-13.1586,-0.788523,-17.4788,-0.632051,7.1578,-0.20236,23.4796,1.23155,140.571,2.14021,0,0,-133.741,0,1.31711,-0.598989,-36.5701,-0.977334,12.3248,22.9281,13.6419,1.31711,-0.595954,-36.5701,-1.06159,12.3248,0.358108,22.9281,0.803173,-0.436458,-1.1485,0.427738,1.34287,227.856,225.332,191.879,192.51,1054.3,1054.3,1054.33,1054.33,228.761,225.062,192.873,193.49,
76.703,-0.79835,-3.80011,12.4586,-7.86011,0.209799,-0.541915,0.687035,-0.35492,230,230,180,200,134.866,16.447,0,0,-124.997,0,133.717,14.5593,0,0,-124.363,0,140.571,2.14021,0,0,-133.741,0,-2016.4,-1759.83,0,0,-1062.48,0,-1881.54,-1743.38,0,0,-1187.47,0,134.866,0,0,0,-124.997,0,-92.1033,-7.89457,0,0,102.3,0,134.783,16.3119,0,0,-124.95,0,-6.92979,-0.599975,-18.201,-0.501276,3.37101,21.7598,-3.55878,-6.92979,-0.615941,-18.201,-0.543211,3.37101,-0.338196,21.7598,1.18851,139.835,0.343227,0,0,-133.765,0,6.96709,-0.482989,-38.4307,-0.926143,9.01165,22.452,15.9787,6.96709,-0.466937,-38.4307,-1.01469,9.01165,0.21682,22.452,0.817387,-0.400078,-1.17494,0.324833,1.43511,229.119,224.7,191.879,192.51,1054.4,1054.4,1054.43,1054.43,228.802,225.025,192.783,193.575,
76.807,-0.794703,-3.81007,12.4726,-7.86785,0.182342,-0.497634,0.702226,-0.386934,230,230,180,200,134.866,13.1576,0,0,-124.997,0,134.09,14.4918,0,0,-124.594,0,139.835,0.343227,0,0,-133.765,0,-2016.4,-1759.83,0,0,-1062.48,0,-1881.54,-1746.67,0,0,-1187.47,0,134.866,0,0,0,-124.997,0,-92.1033,-6.5788,0,0,102.3,0,134.822,13.241,0,0,-124.98,0,-2.56244,-0.565306,-22.7269,-0.545808,1.8594,23.4299,-0.703036,-2.56244,-0.57121,-22.7269,-0.598171,1.8594,-0.420913,23.4299,1.27366,139.759,-1.8233,0,0,-134.047,0,9.39482,-0.462823,-40.6858,-0.939534,7.79386,23.4971,17.1887,9.39482,-0.441177,-40.6858,-1.03327,7.79386,0.142417,23.4971,0.885157,-0.374053,-1.06092,0.283947,1.31943,227.856,223.438,191.879,193.773,1054.5,1054.5,1054.53,1054.53,228.831,225.129,192.757,193.452,
76.906,-0.791302,-3.82126,12.4866,-7.87408,0.170041,-0.559704,0.701191,-0.311528,230,230,180,200,134.866,13.1576,0,0,-124.997,0,134.566,10.9683,0,0,-124.91,0,139.759,-1.8233,0,0,-134.047,0,-2016.4,-1759.83,0,0,-1062.48,0,-1881.54,-1746.67,0,0,-1187.47,0,134.866,0,0,0,-124.997,0,-92.1033,-5.26304,0,0,102.3,0,134.835,13.0092,0,0,-124.981,0,-4.75333,-0.512348,-16.3495,-0.406618,0.941052,20.1618,-3.81228,-4.75333,-0.523299,-16.3495,-0.444287,0.941052,-0.439269,20.1618,1.15907,139.921,-3.95076,0,0,-134.389,0,8.12176,-0.428295,-36.6261,-0.849004,7.04765,21.4567,15.1694,8.12176,-0.409583,-36.6261,-0.933391,7.04765,0.118997,21.4567,0.817235,-0.37329,-1.06599,0.294927,1.31327,228.487,224.7,191.879,193.773,1054.6,1054.6,1054.63,1054.63,228.835,225.113,192.782,193.439,
77.012,-0.789336,-3.83042,12.4983,-7.87853,0.0983344,-0.458041,0.581939,-0.222232,230,230,180,200,134.866,9.86821,0,0,-128.287,0,134.36,11.3742,0,0,-124.6,0,139.921,-3.95076,0,0,-134.389,0,-2016.4,-1759.83,0,0,-1062.48,0,-1881.54,-1749.96,0,0,-1190.76,0,134.866,0,0,0,-124.997,0,-92.1033,-4.27622,0,0,101.971,0,134.858,9.94739,0,0,-128.042,0,-0.960206,-0.465212,-20.8206,-0.487484,1.76328,20.0175,0.803077,-0.960206,-0.467424,-20.8206,-0.535455,1.76328,-0.328282,20.0175,1.06699,139.979,-5.8471,0,0,-134.911,0,8.18204,-0.427936,-36.7723,-0.85323,7.15274,21.4376,15.3348,8.18204,-0.409084,-36.7723,-0.937954,7.15274,0.127517,21.4376,0.811525,-0.391454,-0.892714,-0.00235941,1.43699,227.856,224.7,193.141,193.773,1054.7,1054.7,1054.72,1054.72,228.819,225.277,192.496,193.558,
77.103,-0.78746,-3.83879,12.5099,-7.88369,0.0937696,-0.418514,0.582869,-0.258125,230,230,180,200,134.866,6.5788,0,0,-128.287,0,134.762,7.86534,0,0,-128.122,0,139.979,-5.8471,0,0,-134.911,0,-2016.4,-1759.83,0,0,-1062.48,0,-1881.54,-1753.25,0,0,-1190.76,0,134.866,0,0,0,-124.997,0,-92.1033,-3.61834,0,0,101.643,0,134.866,6.66359,0,0,-128.283,0,-2.27271,-0.470045,-17.0754,-0.375404,-1.13974,20.4878,-3.41245,-2.27271,-0.475281,-17.0754,-0.414746,-1.13974,-0.558553,20.4878,1.2156,140.037,-7.91971,0,0,-135.4,0,5.87585,-0.430697,-31.3707,-0.711206,4.23841,21.2564,10.1143,5.87585,-0.417159,-31.3707,-0.783484,4.23841,-0.101559,21.2564,0.939483,-0.322861,-0.709081,-0.169375,1.32234,228.487,224.7,191.879,192.51,1054.8,1054.8,1054.83,1054.83,228.89,225.452,192.341,193.439,
77.203,-0.785847,-3.84799,12.5214,-7.88757,0.0806605,-0.45977,0.573275,-0.194165,230,230,180,200,134.866,6.5788,0,0,-128.287,0,134.638,4.95605,0,0,-127.941,0,140.037,-7.91971,0,0,-135.4,0,-2016.4,-1759.83,0,0,-1062.48,0,-1881.54,-1753.25,0,0,-1190.76,0,134.866,0,0,0,-124.997,0,-92.1033,-2.96046,0,0,101.314,0,134.844,6.46718,0,0,-128.255,0,-3.28901,-0.381555,-10.0361,-0.191243,-3.57304,16.8982,-6.86206,-3.28901,-0.389133,-10.0361,-0.214366,-3.57304,-0.659023,16.8982,1.121,139.84,-9.19577,0,0,-135.28,0,5.36562,-0.358696,-25.8594,-0.559461,1.87334,18.6204,7.23895,5.36562,-0.346334,-25.8594,-0.619041,1.87334,-0.21322,18.6204,0.886528,-0.280664,-0.701971,-0.21482,1.31301,227.856,225.332,191.879,193.773,1054.9,1054.9,1054.93,1054.93,228.933,225.45,192.307,193.425,
77.308,-0.784634,-3.85571,12.5327,-7.89234,0.0606603,-0.386319,0.563804,-0.238145,230,230,180,200,134.866,3.2894,0,0,-128.287,0,134.515,5.46357,0,0,-127.569,0,139.84,-9.19577,0,0,-135.28,0,-2016.4,-1759.83,0,0,-1062.48,0,-1881.54,-1756.54,0,0,-1190.76,0,134.866,0,0,0,-124.997,0,-92.1033,-2.63152,0,0,100.985,0,134.856,3.42958,0,0,-128.25,0,0.402199,-0.344011,-13.7846,-0.235895,-4.3005,17.6829,-3.8983,0.402199,-0.343084,-13.7846,-0.267655,-4.3005,-0.67797,17.6829,1.13729,139.628,-10.1662,0,0,-134.915,0,6.90492,-0.32678,-26.4374,-0.549006,1.10784,18.4247,8.01277,6.90492,-0.310871,-26.4374,-0.609918,1.10784,-0.240749,18.4247,0.88178,-0.214896,-0.576637,-0.238196,1.12299,227.856,224.7,191.248,193.773,1055,1055,1055.03,1055.03,229,225.568,192.294,193.231,
77.407,-0.78544,-3.86404,12.5456,-7.89616,-0.0402868,-0.416461,0.648072,-0.191324,230,230,180,200,138.155,3.2894,0,0,-128.287,0,134.897,2.05112,0,0,-127.86,0,139.628,-10.1662,0,0,-134.915,0,-2016.4,-1759.83,0,0,-1062.48,0,-1878.25,-1756.54,0,0,-1190.76,0,19.7364,0,0,0,-240.126,0,-80.2614,-2.30258,0,0,112.169,0,137.932,3.18807,0,0,-128.268,0,3.31649,-0.196759,-10.4837,-0.0995185,-6.82269,13.9899,-3.5062,3.31649,-0.189118,-10.4837,-0.123673,-6.82269,-0.726582,13.9899,0.986882,139.992,-11.0987,0,0,-134.704,0,6.59127,-0.258918,-22.3354,-0.447407,0.205044,15.5391,6.79632,6.59127,-0.243731,-22.3354,-0.498867,0.205044,-0.242995,15.5391,0.759298,-2.16831,-3.20659,9.9149,-3.92659,228.487,225.332,191.248,193.773,1055.1,1055.1,1055.13,1055.13,227.046,222.929,202.461,188.177,
77.507,-0.786309,-3.87291,12.5582,-7.89902,-0.0434613,-0.44352,0.629783,-0.142802,230,230,180,200,138.155,3.2894,0,0,-128.287,0,138.264,2.1397,0,0,-127.917,0,139.992,-11.0987,0,0,-134.704,0,-2016.4,-1759.83,0,0,-1062.48,0,-1878.25,-1756.54,0,0,-1190.76,0,-105.261,0,0,0,-365.124,0,-55.9198,-1.97364,0,0,135.852,0,138.158,3.21093,0,0,-128.254,0,-72.614,-1.63988,-24.0141,-2.62413,108.103,-11.4749,35.489,-72.614,-1.80718,-24.0141,-2.67946,108.103,6.75497,-11.4749,-3.51522,140.278,-11.5091,0,0,-134.383,0,-68.7508,-1.70914,-37.025,-2.99237,115.02,-9.24417,46.2692,-68.7508,-1.86754,-37.025,-3.07767,115.02,7.22286,-9.24417,-3.71023,-4.99385,-7.51372,27.0752,-13.1443,227.856,224.7,198.191,191.248,1055.2,1055.2,1055.22,1055.22,224.22,218.613,219.633,178.957,
77.596,-0.786494,-3.8843,12.5736,-7.90275,-0.00924952,-0.569505,0.765543,-0.186789,230,230,180,200,131.576,3.2894,0,0,-128.287,0,130.897,0.809514,0,0,-131.803,0,140.278,-11.5091,0,0,-134.383,0,-2016.4,-1759.83,0,0,-1062.48,0,-1884.83,-1756.54,0,0,-1190.76,0,-128.287,0,0,0,-388.149,0,-29.9336,-1.6447,0,0,161.839,0,131.5,3.13839,0,0,-128.521,0,-190.054,-3.71529,-44.9676,-6.68404,297.097,-62.076,107.044,-190.054,-4.15317,-44.9676,-6.78764,297.097,19.3561,-62.076,-11.5046,132.205,-13.3094,0,0,-137.958,0,-183.282,-3.76977,-62.6291,-7.15135,305.211,-59.3002,121.929,-183.282,-4.19205,-62.6291,-7.29565,305.211,19.9317,-59.3002,-11.7564,-6.08989,-10.0987,38.9477,-20.9177,226.594,223.438,211.446,184.936,1055.3,1055.3,1055.33,1055.33,223.124,216.017,231.521,171.18,
77.719,-0.79148,-3.89891,12.6015,-7.91112,-0.249304,-0.730419,1.39786,-0.418135,230,230,180,200,124.997,-2.27374e-013,0,0,-131.576,0,112.494,-1.35837,0,0,-139.226,0,132.205,-13.3094,0,0,-137.958,0,-2016.4,-1759.83,0,0,-1062.48,0,-1891.41,-1759.83,0,0,-1194.05,0,-171.049,0,0,0,-430.912,0,-0.32894,-1.6447,0,0,191.772,0,124.11,-0.112364,0,0,-132.166,0,-240.655,-4.23333,-59.253,-9.02547,413.445,-113.537,172.79,-240.655,-4.78779,-59.253,-9.16199,413.445,27.8731,-113.537,-17.8423,112.862,-17.8537,0,0,-149.1,0,-242.485,-4.47041,-75.7462,-9.66046,429.622,-111.391,187.137,-242.485,-5.02909,-75.7462,-9.83498,429.622,28.8924,-111.391,-18.3106,-6.81315,-11.965,49.1071,-28.1952,224.069,219.651,225.332,178.624,1055.4,1055.4,1055.43,1055.43,222.395,214.136,241.709,163.894,
77.834,-0.797013,-3.91947,12.6377,-7.92121,-0.276647,-1.02804,1.80943,-0.504746,230,230,180,200,105.261,-2.27374e-013,0,0,-141.444,0,100.045,-6.03767,0,0,-149.445,0,112.862,-17.8537,0,0,-149.1,0,-2016.4,-1759.83,0,0,-1062.48,0,-1911.14,-1759.83,0,0,-1203.92,0,-171.049,0,0,0,-430.912,0,27.302,-1.6447,0,0,220.719,0,104.838,-0.388193,0,0,-141.996,0,-294.231,-4.57143,-50.3549,-10.6456,513.245,-168.66,219.014,-294.231,-5.24934,-50.3549,-10.7616,513.245,35.2852,-168.66,-23.743,87.5127,-23.1439,0,0,-166.544,0,-293.337,-4.85404,-75.6778,-11.5271,533.946,-164.931,240.609,-293.337,-5.52989,-75.6778,-11.7015,533.946,36.6101,-164.931,-24.335,-6.57327,-12.6243,53.9789,-32.6005,222.807,215.233,235.43,171.05,1055.6,1055.6,1055.53,1055.53,222.63,213.456,246.617,159.478,
