time,ctrlCorrection0,ctrlCorrection1,ctrlCorrection2,ctrlCorrection3,ctrlDisturbance0,ctrlDisturbance1,ctrlDisturbance2,ctrlDisturbance3,ctrlGround0,ctrlGround1,ctrlGround2,ctrlGround3,ctrlOutput0,ctrlOutput1,ctrlOutput2,ctrlOutput3,ctrlOutput4,ctrlOutput5,ctrlOutputKalman0,ctrlOutputKalman1,ctrlOutputKalman2,ctrlOutputKalman3,ctrlOutputKalman4,ctrlOutputKalman5,ctrlOutputLuenburger0,ctrlOutputLuenburger1,ctrlOutputLuenburger2,ctrlOutputLuenburger3,ctrlOutputLuenburger4,ctrlOutputLuenburger5,ctrlOutputOffset0,ctrlOutputOffset1,ctrlOutputOffset2,ctrlOutputOffset3,ctrlOutputOffset4,ctrlOutputOffset5,ctrlOutputRaw0,ctrlOutputRaw1,ctrlOutputRaw2,ctrlOutputRaw3,ctrlOutputRaw4,ctrlOutputRaw5,ctrlReference0,ctrlReference1,ctrlReference2,ctrlReference3,ctrlReference4,ctrlReference5,ctrlStateIntegral0,ctrlStateIntegral1,ctrlStateIntegral2,ctrlStateIntegral3,ctrlStateIntegral4,ctrlStateIntegral5,ctrlStateKalman0,ctrlStateKalman1,ctrlStateKalman2,ctrlStateKalman3,ctrlStateKalman4,ctrlStateKalman5,ctrlStateKalman6,ctrlStateKalman7,ctrlStateKalman8,ctrlStateKalman9,ctrlStateKalman10,ctrlStateKalman11,ctrlStateKalman12,ctrlStateKalman13,ctrlStateKalman14,ctrlStateKalman15,ctrlStateKalman16,ctrlStateKalman17,ctrlStateKalman18,ctrlStateKalman19,ctrlStateKalman20,ctrlStateLuenburger0,ctrlStateLuenburger1,ctrlStateLuenburger2,ctrlStateLuenburger3,ctrlStateLuenburger4,ctrlStateLuenburger5,ctrlStateLuenburger6,ctrlStateLuenburger7,ctrlStateLuenburger8,ctrlStateLuenburger9,ctrlStateLuenburger10,ctrlStateLuenburger11,ctrlStateLuenburger12,ctrlStateLuenburger13,ctrlStateLuenburger14,ctrlStateLuenburger15,ctrlStateLuenburger16,ctrlStateLuenburger17,ctrlStateLuenburger18,ctrlStateLuenburger19,ctrlStateLuenburger20,ctrlcommand0,ctrlcommand1,ctrlcommand2,ctrlcommand3,inletRead0,inletRead1,inletRead2,inletRead3,inletTime0,inletTime1,inletTime2,inletTime3,inletWrite0,inletWrite1,inletWrite2,inletWrite3,
64.511,-1.5501,-5.20347,11.7324,-4.97878,0.0187852,1.13594,-1.44531,0.290583,230,230,180,200,-3.2894,292.757,0,0,0,319.072,-1.13488,298.247,0,0,0,314.82,-1.13796,340.129,0,0,0,319.209,-2371.66,-2115.09,0,0,0,2467.05,-2374.95,-1822.33,0,0,0,2786.12,0,16.447,0,0,0,16.447,24.3416,-197.693,0,0,0,-205.588,-3.14382,293.073,0,0,0,318.828,-50.0031,-9.80884,-271.896,-4.62532,-136.898,458.797,-186.901,-50.0031,-9.92405,-271.896,-5.25176,-136.898,-20.4398,458.797,31.003,-7.26289,316.094,0,0,0,303.989,-64.0313,-9.69636,-236.136,-3.69628,-152.313,452.48,-216.344,-64.0313,-9.84389,-236.136,-4.24034,-152.313,-21.5244,452.48,31.4415,-10.8882,-4.59472,-31.3829,48.6573,220.282,220.913,172.944,229.75,773,773,773.025,773.025,217.562,220.202,160.349,243.679,
64.658,-1.5272,-5.15539,11.7224,-5.03977,1.1449,2.40435,-0.499995,-3.04926,230,230,180,200,-13.1576,243.416,0,0,0,296.046,-8.14413,265.883,0,0,0,300.138,-7.26289,316.094,0,0,0,303.989,-2371.66,-2115.09,0,0,0,2467.05,-2384.82,-1871.67,0,0,0,2763.1,0,16.447,0,0,0,16.447,23.0258,-174.996,0,0,0,-177.628,-12.8079,244.798,0,0,0,296.34,-47.9882,-11.7126,-324.629,-5.12081,-189.69,562.307,-237.679,-47.9882,-11.8231,-324.629,-5.86875,-189.69,-26.4432,562.307,38.5457,-14.119,283.839,0,0,0,282.202,-58.0561,-10.5004,-248.041,-3.15959,-206.632,512.729,-264.688,-58.0561,-10.6342,-248.041,-3.73107,-206.632,-26.5467,512.729,36.6569,-9.6513,-2.5491,-34.6377,48.251,217.126,220.282,162.214,242.373,773.2,773.2,773.225,773.225,218.821,222.296,157.085,243.211,
64.719,-1.51473,-5.10579,11.6697,-5.04913,0.623669,2.47988,-2.63534,-0.468214,230,230,180,200,-16.447,217.101,0,0,0,286.178,-17.6067,212.335,0,0,0,272.572,-14.119,283.839,0,0,0,282.202,-2371.66,-2115.09,0,0,0,2467.05,-2388.11,-1897.99,0,0,0,2753.23,0,16.447,0,0,0,16.447,21.3811,-154.931,0,0,0,-150.655,-16.4947,216.764,0,0,0,285.312,-24.1763,-10.1135,-275.31,-3.43607,-216.591,516.077,-240.767,-24.1763,-10.1692,-275.31,-4.07038,-216.591,-26.9331,516.077,36.6404,-19.8329,250.944,0,0,0,257.043,-39.0463,-9.39052,-202.223,-1.37907,-249.821,491.09,-288.868,-39.0463,-9.48049,-202.223,-1.84499,-249.821,-28.7907,491.09,36.757,-8.68328,-1.0233,-36.4478,47.2791,217.126,220.282,162.214,242.373,773.2,773.2,773.225,773.225,219.802,223.871,155.222,242.23,
64.825,-1.47957,-5.02729,11.6664,-5.15956,1.75797,3.92508,-0.161772,-5.52128,230,230,180,200,-19.7364,151.313,0,0,0,249.995,-18.9123,189.233,0,0,0,261.236,-19.8329,250.944,0,0,0,257.043,-2371.66,-2115.09,0,0,0,2467.05,-2391.4,-1963.77,0,0,0,2717.05,0,16.447,0,0,0,16.447,19.4075,-141.444,0,0,0,-127.3,-19.5974,153.738,0,0,0,250.831,-3.04133,-10.4209,-295.528,-3.23848,-255.935,554.505,-258.977,-3.04133,-10.4279,-295.528,-3.91937,-255.935,-30.2959,554.505,39.8222,-23.3252,218.788,0,0,0,228.526,-27.3947,-8.50032,-164.594,-0.070971,-276.541,468.529,-303.935,-27.3947,-8.56343,-164.594,-0.450196,-276.541,-29.9754,468.529,36.3131,-6.56377,1.50927,-35.2621,40.9016,217.757,222.176,157.795,242.373,773.3,773.3,773.325,773.325,221.957,226.482,156.404,235.742,
64.91,-1.43158,-4.93119,11.6795,-5.3167,2.39956,4.80483,0.652397,-7.85678,230,230,180,200,-23.0258,101.971,0,0,0,220.39,-19.9016,124.185,0,0,0,224.933,-23.3252,218.788,0,0,0,228.526,-2371.66,-2115.09,0,0,0,2467.05,-2394.69,-2013.11,0,0,0,2687.44,0,16.447,0,0,0,16.447,17.1049,-132.892,0,0,0,-106.906,-22.7643,103.413,0,0,0,220.75,8.77032,-9.0219,-243.784,-1.88504,-266.103,501.117,-257.333,8.77032,-9.0017,-243.784,-2.44672,-266.103,-29.6864,501.117,37.0297,-25.5571,188.334,0,0,0,198.584,-18.4527,-6.44053,-81.4796,1.9807,-285.19,385.122,-303.643,-18.4527,-6.48304,-81.4796,1.79297,-285.19,-28.5873,385.122,31.8878,-4.21116,3.88877,-32.725,33.0836,220.282,222.807,157.164,239.218,773.4,773.4,773.425,773.425,224.357,228.958,158.955,227.767,
65.032,-1.37402,-4.82889,11.7199,-5.51697,2.87822,5.11525,2.02009,-10.0136,230,230,180,200,-23.0258,65.788,0,0,0,184.207,-21.8872,79.0343,0,0,0,195.017,-25.5571,188.334,0,0,0,198.584,-2371.66,-2115.09,0,0,0,2467.05,-2394.69,-2049.3,0,0,0,2651.26,0,16.447,0,0,0,16.447,14.8023,-127.958,0,0,0,-90.1296,-22.9421,66.6828,0,0,0,184.959,19.5821,-7.22016,-175.744,-0.209643,-272.359,428.521,-252.777,19.5821,-7.17504,-175.744,-0.614557,-272.359,-28.3705,428.521,33.0676,-26.6724,165.568,0,0,0,167.988,-7.41012,-4.16167,1.09853,3.88242,-282.634,288.946,-290.044,-7.41012,-4.17874,1.09853,3.88495,-282.634,-26.1099,288.946,26.3208,-2.07734,5.29093,-28.5414,24.9549,223.438,227.856,157.795,232.275,773.6,773.6,773.525,773.525,226.549,230.462,163.179,219.438,
65.123,-1.30808,-4.71975,11.7789,-5.75104,3.29688,5.45663,2.95024,-11.7038,230,230,180,200,-23.0258,36.1834,0,0,0,151.313,-20.9839,49.1085,0,0,0,159.681,-26.6724,165.568,0,0,0,167.988,-2371.66,-2115.09,0,0,0,2467.05,-2394.69,-2078.9,0,0,0,2618.36,0,16.447,0,0,0,16.447,12.4997,-125.984,0,0,0,-76.6431,-22.8746,37.0598,0,0,0,151.907,32.7718,-5.5931,-133.254,0.605291,-256.266,356.749,-223.494,32.7718,-5.51759,-133.254,0.298273,-256.266,-25.4937,356.749,28.309,-26.5431,150.258,0,0,0,138.562,6.23667,-2.11899,57.354,4.95908,-261.45,197.859,-255.213,6.23667,-2.10462,57.354,5.09123,-261.45,-22.4221,197.859,20.324,-0.267853,6.22983,-23.8032,17.1502,223.438,227.856,160.32,227.225,773.6,773.6,773.625,773.625,228.424,231.51,167.976,211.399,
65.219,-1.23805,-4.6108,11.8533,-6.00448,3.50153,5.44786,3.72265,-12.672,230,230,180,200,-19.7364,19.7364,0,0,0,121.708,-19.5974,23.7343,0,0,0,129.558,-26.5431,150.258,0,0,0,138.562,-2371.66,-2115.09,0,0,0,2467.05,-2391.4,-2095.35,0,0,0,2588.76,0,16.447,0,0,0,16.447,10.5261,-125.655,0,0,0,-66.117,-19.7422,20.0286,0,0,0,122.245,39.9712,-4.03634,-89.7568,1.30129,-232.429,282.215,-192.458,39.9712,-3.94425,-89.7568,1.09449,-232.429,-22.0859,282.215,23.217,-24.6641,140.423,0,0,0,112.65,15.3094,-0.370099,102.629,5.63602,-231.871,113.933,-216.562,15.3094,-0.334827,102.629,5.87248,-231.871,-18.3763,113.933,14.4836,0.954989,6.56272,-18.8724,10.4828,225.963,229.75,165.369,219.02,773.7,773.7,773.725,773.725,229.717,231.952,172.981,204.478,
65.308,-1.1667,-4.50443,11.9441,-6.27293,3.56745,5.31824,4.53651,-13.4222,230,230,180,200,-13.1576,9.86821,0,0,0,95.3927,-15.745,11.0529,0,0,0,102.999,-24.6641,140.423,0,0,0,112.65,-2371.66,-2115.09,0,0,0,2467.05,-2384.82,-2105.22,0,0,0,2562.44,0,16.447,0,0,0,16.447,9.21033,-126.313,0,0,0,-58.2224,-13.3532,9.96635,0,0,0,95.9166,41.5698,-2.8901,-59.3633,1.58795,-203.034,220.827,-161.464,41.5698,-2.79432,-59.3633,1.45117,-203.034,-18.6569,220.827,18.7365,-21.3151,135.094,0,0,0,90.6083,16.5131,0.844703,132.229,5.79766,-195.101,46.3593,-178.588,16.5131,0.882749,132.229,6.10231,-195.101,-14.3061,46.3593,9.39773,1.63697,6.42758,-13.8998,4.89851,227.856,230.381,170.419,210.183,773.8,773.8,773.825,773.825,230.47,231.923,178.044,198.626,
65.441,-1.09379,-4.40123,12.0397,-6.54473,3.64553,5.16029,4.78416,-13.59,230,230,180,200,-9.86821,6.5788,0,0,0,75.6563,-9.1962,4.03002,0,0,0,79.7702,-21.3151,135.094,0,0,0,90.6083,-2371.66,-2115.09,0,0,0,2467.05,-2381.53,-2108.51,0,0,0,2542.71,0,16.447,0,0,0,16.447,8.22351,-127.3,0,0,0,-52.3015,-9.85259,6.43228,0,0,0,75.9187,30.2,-2.21026,-35.5604,1.47303,-163.008,168.368,-132.808,30.2,-2.14068,-35.5604,1.3911,-163.008,-14.8688,168.368,14.5478,-17.8352,132.942,0,0,0,72.6272,9.4409,1.57392,150.203,5.55852,-153.113,-6.53078,-143.672,9.4409,1.59567,150.203,5.90458,-153.113,-10.3162,-6.53078,5.05136,2.07926,6.07834,-9.74619,0.640077,228.487,230.381,174.206,203.871,774,774,773.925,773.925,230.985,231.677,182.294,194.095,
65.545,-1.02083,-4.30395,12.1389,-6.81412,3.64783,4.86384,4.95822,-13.4699,230,230,180,200,-6.5788,9.86821,0,0,0,59.2092,-6.83259,2.87624,0,0,0,62.6379,-17.8352,132.942,0,0,0,72.6272,-2371.66,-2115.09,0,0,0,2467.05,-2378.24,-2105.22,0,0,0,2526.26,0,16.447,0,0,0,16.447,7.56563,-127.958,0,0,0,-48.0253,-6.64146,9.42239,0,0,0,59.4106,19.838,-1.70107,-17.7542,1.31723,-128.668,126.584,-108.83,19.838,-1.65536,-17.7542,1.27632,-128.668,-11.6929,126.584,11.1473,-15.0936,133.226,0,0,0,58.2594,4.30149,2.05053,157.237,5.16858,-116.729,-44.8096,-112.427,4.30149,2.06044,157.237,5.53086,-116.729,-7.01415,-44.8096,1.68885,2.27654,5.46185,-6.31058,-2.32805,230.381,231.643,177.993,199.453,774.1,774.1,774.025,774.025,231.256,231.158,185.828,190.858,
65.638,-0.951173,-4.21387,12.2441,-7.07909,3.4829,4.50394,5.2612,-13.248,230,230,180,200,0,16.447,0,0,0,46.0516,-4.65766,7.64697,0,0,0,48.5276,-15.0936,133.226,0,0,0,58.2594,-2371.66,-2115.09,0,0,0,2467.05,-2371.66,-2098.64,0,0,0,2513.1,0,16.447,0,0,0,16.447,7.56563,-127.958,0,0,0,-45.0648,-0.358333,15.8569,0,0,0,46.2002,16.6857,-1.3178,-13.0502,1.03342,-101.463,97.8278,-84.7776,16.6857,-1.27936,-13.0502,1.00335,-101.463,-9.19703,97.8278,8.63033,-12.4189,134.938,0,0,0,47.1348,1.38,2.26732,151.884,4.58307,-84.8785,-68.3856,-83.4985,1.38,2.2705,151.884,4.93301,-84.8785,-4.324,-68.3856,-0.727484,2.06308,4.61611,-3.2381,-4.2197,231.012,230.381,180.518,195.035,774.2,774.2,774.125,774.125,231.112,230.402,189.006,188.701,
65.727,-0.886861,-4.13125,12.3496,-7.3315,3.21557,4.13089,5.27414,-12.6206,230,230,180,200,6.5788,26.3152,0,0,0,39.4728,1.31023,14.5519,0,0,0,37.7224,-12.4189,134.938,0,0,0,47.1348,-2371.66,-2115.09,0,0,0,2467.05,-2365.08,-2088.77,0,0,0,2506.52,0,16.447,0,0,0,16.447,8.22351,-126.971,0,0,0,-42.7622,6.18411,25.5058,0,0,0,39.324,8.36293,-1.20835,-13.636,0.564111,-72.2721,77.5452,-63.9092,8.36293,-1.18908,-13.636,0.532694,-72.2721,-6.82071,77.5452,6.58596,-9.55006,137.024,0,0,0,39.4176,-7.90645,2.11588,140.283,3.80444,-52.9777,-79.399,-60.8842,-7.90645,2.09767,140.283,4.12766,-52.9777,-1.99816,-79.399,-2.36136,1.48379,3.66177,-0.90333,-4.84487,231.012,230.381,184.936,192.51,774.2,774.2,774.225,774.225,230.597,229.531,191.446,187.824,
65.818,-0.825872,-4.05855,12.4547,-7.57027,3.04946,3.635,5.25436,-11.9388,230,230,180,200,9.86821,39.4728,0,0,0,32.894,7.02041,24.1422,0,0,0,32.9331,-9.55006,137.024,0,0,0,39.4176,-2371.66,-2115.09,0,0,0,2467.05,-2361.79,-2075.61,0,0,0,2499.95,0,16.447,0,0,0,16.447,9.21033,-124.668,0,0,0,-41.1175,9.608,38.445,0,0,0,32.8383,-11.0814,-1.49167,-11.9916,0.0961497,-46.1703,69.2433,-57.2517,-11.0814,-1.5172,-11.9916,0.0685211,-46.1703,-5.07707,69.2433,5.47331,-7.59939,139.269,0,0,0,33.9705,-22.1716,1.63186,124.314,2.9425,-25.0858,-77.0561,-47.2574,-22.1716,1.58078,124.314,3.22892,-25.0858,-0.316198,-77.0561,-3.04137,0.899747,2.54168,0.815785,-4.66277,231.012,230.381,187.461,189.354,774.3,774.3,774.325,774.325,230.074,228.483,193.27,187.767,
65.923,-0.770007,-3.99492,12.5582,-7.79323,2.79327,3.18166,5.17289,-11.1478,230,230,180,200,13.1576,52.6304,0,0,0,29.6046,8.49987,37.2458,0,0,0,27.1131,-7.59939,139.269,0,0,0,33.9705,-2371.66,-2115.09,0,0,0,2467.05,-2358.5,-2062.46,0,0,0,2496.66,0,16.447,0,0,0,16.447,10.5261,-121.05,0,0,0,-39.8018,12.7877,51.5767,0,0,0,29.3838,-19.7216,-1.7618,-23.7409,-0.502621,-25.6805,69.1431,-45.4021,-19.7216,-1.80724,-23.7409,-0.55732,-25.6805,-3.75605,69.1431,4.86675,-6.94087,141.2,0,0,0,30.0356,-29.0927,1.09405,97.5494,1.97727,-2.75343,-65.7033,-31.8461,-29.0927,1.02702,97.5494,2.20202,-2.75343,0.880229,-65.7033,-3.12499,0.22961,1.43127,1.94851,-3.80883,230.381,229.119,191.248,188.723,774.4,774.4,774.425,774.425,229.46,227.436,194.507,188.398,
66.021,-0.717123,-3.9391,12.6597,-8.00347,2.64421,2.79082,5.07702,-10.512,230,230,180,200,13.1576,62.4986,0,0,0,26.3152,10.8156,49.2027,0,0,0,24.8436,-6.94087,141.2,0,0,0,30.0356,-2371.66,-2115.09,0,0,0,2467.05,-2358.5,-2052.59,0,0,0,2493.37,0,16.447,0,0,0,16.447,11.8418,-116.445,0,0,0,-38.8149,12.9459,61.5977,0,0,0,26.1621,-29.874,-2.21508,-38.6556,-1.13588,-9.03842,77.568,-38.9124,-29.874,-2.28391,-38.6556,-1.22495,-9.03842,-2.91697,77.568,4.88773,-7.08488,141.408,0,0,0,27.6151,-35.2355,0.464937,68.4856,1.03502,14.6799,-47.93,-20.5555,-35.2355,0.383755,68.4856,1.19281,14.6799,1.60492,-47.93,-2.68703,-0.279301,0.550647,2.5561,-2.86559,230.381,227.856,191.879,188.723,774.5,774.5,774.525,774.525,229.004,226.612,195.216,189.131,
66.114,-0.668566,-3.891,12.7572,-8.19767,2.42781,2.40514,4.87677,-9.70973,230,230,180,200,13.1576,72.3669,0,0,0,26.3152,9.95846,57.7321,0,0,0,22.2709,-7.08488,141.408,0,0,0,27.6151,-2371.66,-2115.09,0,0,0,2467.05,-2358.5,-2042.72,0,0,0,2493.37,0,16.447,0,0,0,16.447,13.1576,-110.853,0,0,0,-37.8281,12.8941,71.3591,0,0,0,25.9829,-34.4735,-2.47687,-50.2674,-1.56365,1.54566,83.1952,-32.9278,-34.4735,-2.5563,-50.2674,-1.67947,1.54566,-2.35684,83.1952,4.89695,-7.84379,139.843,0,0,0,26.5075,-37.4672,-0.0290692,43.2164,0.300601,25.5803,-31.3295,-11.8869,-37.4672,-0.115394,43.2164,0.400172,25.5803,1.9574,-31.3295,-2.13232,-0.794888,-0.203918,2.66244,-1.55429,228.487,225.963,193.141,188.723,774.6,774.6,774.625,774.625,228.537,225.905,195.42,190.248,
66.256,-0.624238,-3.84948,12.8522,-8.37846,2.21641,2.07615,4.74718,-9.03974,230,230,180,200,13.1576,78.9457,0,0,0,26.3152,9.44678,66.3324,0,0,0,22.6901,-7.84379,139.843,0,0,0,26.5075,-2371.66,-2115.09,0,0,0,2467.05,-2358.5,-2036.14,0,0,0,2493.37,0,16.447,0,0,0,16.447,14.4734,-104.603,0,0,0,-36.8413,12.8672,78.0707,0,0,0,26.023,-37.1791,-2.76299,-62.5794,-1.91799,6.71131,93.0472,-30.4678,-37.1791,-2.84865,-62.5794,-2.06218,6.71131,-2.24181,93.0472,5.30768,-8.76062,136.717,0,0,0,26.3124,-39.3028,-0.532396,19.9118,-0.319126,31.613,-12.222,-7.68984,-39.3028,-0.62295,19.9118,-0.273249,31.613,1.92254,-12.222,-1.26824,-1.26823,-0.815037,2.54997,-0.231524,229.119,227.225,193.773,191.248,774.8,774.8,774.725,774.725,228.108,225.335,195.402,191.39,
66.354,-0.582191,-3.81506,12.9425,-8.54526,2.10237,1.72086,4.51667,-8.33989,230,230,180,200,9.86821,85.5245,0,0,0,26.3152,9.14932,71.8127,0,0,0,22.9762,-8.76062,136.717,0,0,0,26.3124,-2371.66,-2115.09,0,0,0,2467.05,-2361.79,-2029.56,0,0,0,2493.37,0,16.447,0,0,0,16.447,15.4602,-97.6953,0,0,0,-35.8545,9.77037,84.5911,0,0,0,26.0219,-44.4963,-3.07342,-67.8928,-2.14307,10.951,101.438,-33.5453,-44.4963,-3.17594,-67.8928,-2.2995,10.951,-2.22301,101.438,5.73421,-10.1924,132.44,0,0,0,26.411,-41.335,-0.992162,0.484027,-0.817837,35.0494,5.80158,-6.28561,-41.335,-1.0874,0.484027,-0.816722,35.0494,1.72964,5.80158,-0.36731,-1.54935,-1.35385,2.13401,1.10063,228.487,225.332,193.773,189.354,774.9,774.9,774.825,774.825,227.868,224.831,195.077,192.555,
66.428,-0.544429,-3.78422,13.0319,-8.70322,1.88811,1.54215,4.46762,-7.89788,230,230,180,200,9.86821,85.5245,0,0,0,26.3152,5.32074,77.8018,0,0,0,22.6673,-10.1924,132.44,0,0,0,26.411,-2371.66,-2115.09,0,0,0,2467.05,-2361.79,-2029.56,0,0,0,2493.37,0,16.447,0,0,0,16.447,16.447,-90.7875,0,0,0,-34.8677,9.54503,84.9694,0,0,0,26.0484,-36.7935,-3.19173,-84.5532,-2.40679,8.49107,112.856,-28.3024,-36.7935,-3.2765,-84.5532,-2.6016,8.49107,-2.53235,112.856,6.35713,-11.6765,126.731,0,0,0,26.6011,-36.5659,-1.30514,-20.5737,-1.23482,34.0304,23.1093,-2.53555,-36.5659,-1.38939,-20.5737,-1.28222,34.0304,1.33752,23.1093,0.559756,-1.80244,-1.62481,1.80843,2.01114,228.487,225.332,193.773,191.879,774.9,774.9,774.925,774.925,227.653,224.591,194.84,193.308,
66.52,-0.508625,-3.75964,13.1175,-8.8492,1.79018,1.22908,4.27984,-7.2991,230,230,180,200,6.5788,88.8139,0,0,0,26.3152,5.86568,76.5141,0,0,0,23.2182,-11.6765,126.731,0,0,0,26.6011,-2371.66,-2115.09,0,0,0,2467.05,-2365.08,-2026.27,0,0,0,2493.37,0,16.447,0,0,0,16.447,17.1049,-83.5508,0,0,0,-33.8808,6.48666,87.9742,0,0,0,26.044,-41.9639,-3.31235,-82.0253,-2.3793,8.32111,115.668,-33.6428,-41.9639,-3.40904,-82.0253,-2.56829,8.32111,-2.66617,115.668,6.60302,-12.9478,120.013,0,0,0,27.0075,-37.0957,-1.55469,-30.4186,-1.44881,33.2781,34.2362,-3.81761,-37.0957,-1.64016,-30.4186,-1.51889,33.2781,1.02955,34.2362,1.20984,-1.9372,-1.93086,1.36543,2.9471,227.856,224.7,193.773,192.51,775,775,775.025,775.025,227.554,224.31,194.483,194.098,
66.622,-0.476009,-3.73813,13.1966,-8.98248,1.63078,1.07549,3.95765,-6.66392,230,230,180,200,3.2894,88.8139,0,0,0,29.6046,2.29027,79.7717,0,0,0,22.6797,-12.9478,120.013,0,0,0,27.0075,-2371.66,-2115.09,0,0,0,2467.05,-2368.37,-2026.27,0,0,0,2496.66,0,16.447,0,0,0,16.447,17.4338,-76.3141,0,0,0,-32.5651,3.21301,88.1703,0,0,0,29.0869,-37.2029,-3.31951,-89.7067,-2.48731,7.19651,119.713,-30.0064,-37.2029,-3.40523,-89.7067,-2.694,7.19651,-2.76066,119.713,6.80913,-14.5139,113.095,0,0,0,27.5387,-32.2164,-1.72203,-44.078,-1.67583,30.5505,45.7439,-1.66592,-32.2164,-1.79626,-44.078,-1.77739,30.5505,0.650395,45.7439,1.87646,-2.03508,-2.04632,0.530794,4.0207,227.856,224.7,193.773,193.773,775.1,775.1,775.125,775.125,227.489,224.216,193.727,195.038,
66.717,-0.445043,-3.71918,13.2724,-9.10822,1.54832,0.947223,3.79177,-6.28731,230,230,180,200,0,85.5245,0,0,0,29.6046,-0.507288,79.1997,0,0,0,26.0863,-14.5139,113.095,0,0,0,27.5387,-2371.66,-2115.09,0,0,0,2467.05,-2371.66,-2029.56,0,0,0,2496.66,0,16.447,0,0,0,16.447,17.4338,-69.4064,0,0,0,-31.2493,-0.047232,85.0816,0,0,0,29.3324,-33.6525,-3.35864,-93.5756,-2.45212,0.966391,126.262,-32.6861,-33.6525,-3.43617,-93.5756,-2.66772,0.966391,-3.28359,126.262,7.35285,-15.8241,105.264,0,0,0,28.1521,-27.5759,-1.85091,-52.9905,-1.73972,23.5669,56.9995,-4.009,-27.5759,-1.91444,-52.9905,-1.86181,23.5669,-0.0207905,56.9995,2.68663,-1.97826,-1.98984,-0.220826,4.64683,227.856,224.7,193.141,194.404,775.2,775.2,775.225,775.225,227.577,224.291,193.052,195.539,
66.823,-0.417406,-3.70297,13.3471,-9.22672,1.38183,0.810462,3.7325,-5.92479,230,230,180,200,0,82.2351,0,0,0,29.6046,-3.41248,75.724,0,0,0,26.0638,-15.8241,105.264,0,0,0,28.1521,-2371.66,-2115.09,0,0,0,2467.05,-2371.66,-2032.85,0,0,0,2496.66,0,16.447,0,0,0,16.447,17.4338,-62.8276,0,0,0,-29.9336,-0.242535,81.7651,0,0,0,29.3442,-25.8788,-3.18726,-93.5031,-2.2593,-7.58023,126.962,-33.4591,-25.8788,-3.24688,-93.5031,-2.47474,-7.58023,-3.77591,126.962,7.60007,-16.5416,97.0908,0,0,0,28.4128,-21.9883,-1.83141,-56.39,-1.66358,15.9368,62.4416,-6.05159,-21.9883,-1.88207,-56.39,-1.7935,15.9368,-0.593826,62.4416,3.18539,-2.00153,-1.96339,-0.616391,5.03905,227.856,223.438,193.141,194.404,775.3,775.3,775.325,775.325,227.581,224.334,192.731,195.812,
66.922,-0.390831,-3.68938,13.4179,-9.33771,1.32878,0.67965,3.5414,-5.54983,230,230,180,200,-3.2894,78.9457,0,0,0,29.6046,-2.83042,72.4147,0,0,0,25.9983,-16.5416,97.0908,0,0,0,28.4128,-2371.66,-2115.09,0,0,0,2467.05,-2374.95,-2036.14,0,0,0,2496.66,0,16.447,0,0,0,16.447,17.1049,-56.5777,0,0,0,-28.6178,-3.27244,78.4927,0,0,0,29.3196,-26.899,-3.15066,-88.9717,-2.12826,-9.96558,125.836,-36.8646,-26.899,-3.21263,-88.9717,-2.33325,-9.96558,-3.92455,125.836,7.64369,-17.0378,89.1828,0,0,0,28.3444,-20.7334,-1.86305,-57.5943,-1.63015,12.3357,65.9919,-8.39764,-20.7334,-1.91082,-57.5943,-1.76285,12.3357,-0.905109,65.9919,3.49451,-1.88503,-1.91174,-1.06519,5.30114,226.594,223.438,191.879,194.404,775.4,775.4,775.425,775.425,227.724,224.399,192.353,195.963,
67.023,-0.367218,-3.67807,13.4869,-9.44163,1.18065,0.565262,3.44988,-5.19579,230,230,180,200,-3.2894,75.6563,0,0,0,29.6046,-5.96234,69.5955,0,0,0,25.6332,-17.0378,89.1828,0,0,0,28.3444,-2371.66,-2115.09,0,0,0,2467.05,-2374.95,-2039.43,0,0,0,2496.66,0,16.447,0,0,0,16.447,16.776,-50.6568,0,0,0,-27.302,-3.4781,75.2172,0,0,0,29.3124,-19.368,-2.93633,-88.3307,-1.96593,-15.6216,123.32,-34.9896,-19.368,-2.98096,-88.3307,-2.16945,-15.6216,-4.14944,123.32,7.61063,-17.3702,81.7084,0,0,0,27.9977,-15.049,-1.78452,-60.005,-1.56456,7.11783,67.9362,-7.93118,-15.049,-1.8192,-60.005,-1.70281,7.11783,-1.23178,67.9362,3.71109,-1.86543,-1.89188,-1.32669,5.51892,226.594,224.7,191.248,195.035,775.5,775.5,775.525,775.525,227.767,224.43,192.16,196.077,
